date,team1,team2,team1players,team2players,team1score,team2score,winner,url
2017-04-09 16:00:00,Ninjas in Pyjamas,Team Singularity/Team Singularity,"['fragi', 'hymzi', 'kyynel', 'mafu', 'zuppehw', 'zappis']","['danii', 'lind', 'nerfdd', 'kellex', 'mandeTrodser', 'lelouch']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-09 17:30:00,Movistar Riders,Vivi's Adventure,"['cWoosH', 'logix', 'kolsti', 'finnsi', 'dante', 'neptuNo']","['zekor', 'aFoxx', 'eLLIVOTE', 'mwumbwahti', 'lullSiSH', 'henzu']",2,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-09 19:00:00,Ninjas in Pyjamas,Movistar Riders,"['fragi', 'hymzi', 'kyynel', 'mafu', 'zuppehw', 'zappis']","['cWoosH', 'logix', 'kolsti', 'finnsi', 'dante', 'neptuNo']",0,2,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-09 23:00:00,Selfless Gaming,FaZe Clan,"['emongg', 'michael3D', 'sinatraa', 'kresnik', 'dafran', 'dhaK']","['shaDowBurn', 'zombs', 'fCTFCTN', 'forsak3n', 'rawkus', 'mikeyA']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-10 00:30:00,Team Liquid,Rise Nation,"['aZK', 'mESR', 'daHanG', 'id_', 'rapha', 'shadder2k']","['desro', 'locke', 'spirit', 'xRetzi', 'midnight', 'phaz']",2,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-10 02:00:00,Selfless Gaming,Team Liquid,"['emongg', 'michael3D', 'sinatraa', 'kresnik', 'dafran', 'dhaK']","['aZK', 'mESR', 'daHanG', 'id_', 'rapha', 'shadder2k']",2,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-10 16:00:00,EUnited,Team Dignitas,"['vallutaja', 'uNFixed', 'kruise', 'sharyk', 'morte', 'rubikon']","['liNkzr', 'bromaS', 'toxikeN', 'wat7', 'veineless', 'evokje']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-10 17:30:00,Misfits,Laser Kittenz,"['nevix', 'zebbosai', 'zave', 'manneten', 'tviQ', 'reinforce']","['kyb', 'winghaven', 'greyy', 'crems', 'zaprey', 'nesh']",2,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-10 23:00:00,Counter Logic Gaming,Luminosity Gaming Loyal,"['miso', 'hydration', 'waffletastic', 'iShiny', 'mikado', 'the']","['sPREE', 'superPlouk', 'ube', 'hidan', 'oLBAA', 'velan']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-11 00:30:00,Rogue,Luminosity Gaming Evil,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-11 02:00:00,Counter Logic Gaming,Rogue,"['miso', 'hydration', 'waffletastic', 'iShiny', 'mikado', 'the']","['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']",0,2,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-11 16:00:00,EUnited,Misfits,"['vallutaja', 'uNFixed', 'kruise', 'sharyk', 'morte', 'rubikon']","['nevix', 'zebbosai', 'zave', 'manneten', 'tviQ', 'reinforce']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-11 18:00:00,Team Singularity/Team Singularity,Vivi's Adventure,"['danii', 'lind', 'nerfdd', 'kellex', 'mandeTrodser', 'lelouch']","['zekor', 'aFoxx', 'eLLIVOTE', 'mwumbwahti', 'lullSiSH', 'henzu']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-11 23:00:00,FaZe Clan,Rise Nation,"['shaDowBurn', 'zombs', 'fCTFCTN', 'forsak3n', 'rawkus', 'mikeyA']","['desro', 'locke', 'spirit', 'xRetzi', 'midnight', 'phaz']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-12 00:30:00,Luminosity Gaming Loyal,Luminosity Gaming Evil,"['sPREE', 'superPlouk', 'ube', 'hidan', 'oLBAA', 'velan']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",1,2,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-12 14:00:00,Team Dignitas,Laser Kittenz,"['liNkzr', 'bromaS', 'toxikeN', 'wat7', 'veineless', 'evokje']","['kyb', 'winghaven', 'greyy', 'crems', 'zaprey', 'nesh']",2,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-12 16:00:00,Misfits,Team Singularity/Team Singularity,"['nevix', 'zebbosai', 'zave', 'manneten', 'tviQ', 'reinforce']","['danii', 'lind', 'nerfdd', 'kellex', 'mandeTrodser', 'lelouch']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-12 17:30:00,Ninjas in Pyjamas,Team Dignitas,"['fragi', 'hymzi', 'kyynel', 'mafu', 'zuppehw', 'zappis']","['liNkzr', 'bromaS', 'toxikeN', 'wat7', 'veineless', 'evokje']",1,2,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-12 19:00:00,Misfits,Team Dignitas,"['nevix', 'zebbosai', 'zave', 'manneten', 'tviQ', 'reinforce']","['liNkzr', 'bromaS', 'toxikeN', 'wat7', 'veineless', 'evokje']",0,2,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-12 23:00:00,Counter Logic Gaming,FaZe Clan,"['miso', 'hydration', 'waffletastic', 'iShiny', 'mikado', 'the']","['shaDowBurn', 'zombs', 'fCTFCTN', 'forsak3n', 'rawkus', 'mikeyA']",2,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-13 00:30:00,Team Liquid,Luminosity Gaming Evil,"['aZK', 'mESR', 'daHanG', 'id_', 'rapha', 'shadder2k']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",2,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-13 02:00:00,Counter Logic Gaming,Team Liquid,"['miso', 'hydration', 'waffletastic', 'iShiny', 'mikado', 'the']","['aZK', 'mESR', 'daHanG', 'id_', 'rapha', 'shadder2k']",0,2,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-13 15:00:00,Movistar Riders,EUnited,"['cWoosH', 'logix', 'kolsti', 'finnsi', 'dante', 'neptuNo']","['vallutaja', 'uNFixed', 'kruise', 'sharyk', 'morte', 'rubikon']",3,0,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-13 16:00:00,EUnited,Team Dignitas,"['vallutaja', 'uNFixed', 'kruise', 'sharyk', 'morte', 'rubikon']","['liNkzr', 'bromaS', 'toxikeN', 'wat7', 'veineless', 'evokje']",3,2,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-14 01:00:00,Selfless Gaming,Rogue,"['emongg', 'michael3D', 'sinatraa', 'kresnik', 'dafran', 'dhaK']","['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']",2,3,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-14 03:00:00,Selfless Gaming,Team Liquid,"['emongg', 'michael3D', 'sinatraa', 'kresnik', 'dafran', 'dhaK']","['aZK', 'mESR', 'daHanG', 'id_', 'rapha', 'shadder2k']",1,3,2,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-14 16:00:00,Movistar Riders,EUnited,"['cWoosH', 'logix', 'kolsti', 'finnsi', 'dante', 'neptuNo']","['vallutaja', 'uNFixed', 'kruise', 'sharyk', 'morte', 'rubikon']",3,2,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/Europe/Season_1
2017-04-15 01:00:00,Rogue,Team Liquid,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['aZK', 'mESR', 'daHanG', 'id_', 'rapha', 'shadder2k']",3,1,1,https://liquipedia.net/overwatch/Overwatch_PIT_Championship/North_America/Season_1
2017-04-15 10:00:00,Red Reserve,Helsinki REDS,"['klanton', 'lateks', 'epzz', 'luddee', 'caspere', 'erki']","['ruape', 'woomera', 'exceed', 'bBR', 'effix', 'prettyWise']",1,3,2,https://liquipedia.net/overwatch/Copenhagen_Games/2017
2017-04-15 10:00:00,Team Singularity/Team Singularity,Vikings (Danish team),"['lind', 'nerfdd', 'kellex', 'mandeTrodser', 'lelouch', 'danii']","['bALLOC', 'zaprey', 'snizzlenose', 'fischer', 'hunni', 'toca']",3,1,1,https://liquipedia.net/overwatch/Copenhagen_Games/2017
2017-04-15 13:00:00,Red Reserve,Vikings (Danish team),"['klanton', 'lateks', 'epzz', 'luddee', 'caspere', 'erki']","['bALLOC', 'zaprey', 'snizzlenose', 'fischer', 'hunni', 'toca']",3,0,1,https://liquipedia.net/overwatch/Copenhagen_Games/2017
2017-04-15 17:00:00,Helsinki REDS,Team Singularity/Team Singularity,"['ruape', 'woomera', 'exceed', 'bBR', 'effix', 'prettyWise']","['lind', 'nerfdd', 'kellex', 'mandeTrodser', 'lelouch', 'danii']",0,3,2,https://liquipedia.net/overwatch/Copenhagen_Games/2017
2017-04-17 11:00:00,WillWeed,Plot 1,"['macyn', 'knellery', 'jDoggies', 'frogger', 'dalsu', 'colourhex']","['smashbrutha', 'eLim', 'muni', 'hus', 'mosh', 'yuki']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Cybergamer_OCE_Circuit/Professional
2017-04-18 11:00:00,Scylla Esports,Defuse,"['project', 'sp4rky', 'saphira', 'lush', 'bim', 'usmc']","['tak4n', 'neferhor', 'vitannia', 'stunner', 'swilko', 'borris']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Cybergamer_OCE_Circuit/Professional
2017-04-19 19:00:00,True eSport Aristocats,SelecTve,"['lUFT', 'najiny', 'aQualtis', 'crystalGecko', 'frankwood', 'wasylak']","['kao', 'dan', 'ganghong', 'swan', 'nofe', 'renna']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-19 19:00:00,epok team,One Trick Ponies,"['streaMiii', 'pOW3R', 'rzd', 'quBy', 'cerys', 'tyrant']","['carnifex', 'midna', 'fighter', 'hinu', 'retz', 'miki']",0,1,2,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-19 19:00:00,Element Academy Hurricane Sound,Powned,"['cookiEnomis', 'sez', 'whiteGlovez', 'shadowMaster', 'melkor', 'crazyPumos']","['wyalt', 'crazyEnemy', 'tsukuyomi', 'kyosuke', 'iScream', 'dragonfly']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-19 19:00:00,NextGaming,CG - L.X.E,"['shRP', 'petwire', 'pirez', 'zetton', 'mabbitt', 'tara']","['kainDB', 'kheppy', 'raziel_93', 'shOW', 'snowFox.L.X.E', 'voros']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-19 19:00:00,Team Forge,Element Heroes,"['smiLe', 'sins', 'ennen', 'legol', 'astros', 'tia']","['lelouch', 'fakerGaming', 'adnar', 'siaid', 'nook', 'bigtorezz']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-22 19:00:00,Rogue,Counter Logic Gaming,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['mikado', 'the', 'waffletastic', 'hydration', 'miso', 'iShiny']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 20:00:00,Rogue,Rise Nation,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['desro', 'midnight', 'phaz', 'spirit', 'xRetzi', 'locke']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 20:00:00,compLexity Gaming,Counter Logic Gaming,"['shake', 'torkTJO', 'nicolasTJO', 'joemeister', 'meza', 'eqo']","['mikado', 'the', 'waffletastic', 'hydration', 'miso', 'iShiny']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 21:00:00,Cloud9,Immortals,"['selly', 'surefour', 'gods', 'xepheR', 'adam', 'roolf']","['grimReality', 'agilities', 'hyped', 'nomy', 'aythen', 'verbo']",1,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 21:00:00,Rogue,compLexity Gaming,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['shake', 'torkTJO', 'nicolasTJO', 'joemeister', 'meza', 'eqo']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 21:00:00,Counter Logic Gaming,Rise Nation,"['mikado', 'the', 'waffletastic', 'hydration', 'miso', 'iShiny']","['desro', 'midnight', 'phaz', 'spirit', 'xRetzi', 'locke']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 22:00:00,Immortals,Tempo Storm/Tempo Storm NA,"['grimReality', 'agilities', 'hyped', 'nomy', 'aythen', 'verbo']","['dreamKazper', 'tiG', 'mini', 'cosi', 'jkw', 'twoEasy']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 22:00:00,Cloud9,Gale Force eSports,"['selly', 'surefour', 'gods', 'xepheR', 'adam', 'roolf']","['muma', 'bani', 'shrugger', 'cLOCKWORK', 'boink', 'exi']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 22:00:00,compLexity Gaming,Rise Nation,"['shake', 'torkTJO', 'nicolasTJO', 'joemeister', 'meza', 'eqo']","['desro', 'midnight', 'phaz', 'spirit', 'xRetzi', 'locke']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 23:00:00,Team EnVyUs,Splyce,"['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']","['babybay', 'mykL', 'graceful', 'iRemix', 'pYYYOUR', 'dogman']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 23:00:00,NRG Esports,Team Liquid,"['ajax', 'harbleu', 'numlocked', 'iddqd', 'dummy', 'ultimawep']","['daHanG', 'mESR', 'aZK', 'rapha', 'shadder2k', 'id']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 23:00:00,Selfless Gaming,Luminosity Gaming Evil,"['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-22 23:00:00,Gale Force eSports,Tempo Storm/Tempo Storm NA,"['muma', 'bani', 'shrugger', 'cLOCKWORK', 'boink', 'exi']","['dreamKazper', 'tiG', 'mini', 'cosi', 'jkw', 'twoEasy']",1,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 00:00:00,Luminosity Gaming Evil,You guys get paid?,"['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']","['kSF', 'psychoWaffle', 'moffitt', 'mrSquishee', 'beasthalo', 'sPACE']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 00:00:00,Cloud9,Tempo Storm/Tempo Storm NA,"['selly', 'surefour', 'gods', 'xepheR', 'adam', 'roolf']","['dreamKazper', 'tiG', 'mini', 'cosi', 'jkw', 'twoEasy']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 00:00:00,NRG Esports,Splyce,"['ajax', 'harbleu', 'numlocked', 'iddqd', 'dummy', 'ultimawep']","['babybay', 'mykL', 'graceful', 'iRemix', 'pYYYOUR', 'dogman']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 00:00:00,Immortals,Gale Force eSports,"['grimReality', 'agilities', 'hyped', 'nomy', 'aythen', 'verbo']","['muma', 'bani', 'shrugger', 'cLOCKWORK', 'boink', 'exi']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 00:00:00,Selfless Gaming,EnVision eSports,"['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']","['tseini', 'fire', 'fahzix', 'mcGravy', 'kophee', 'darksma']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 01:00:00,Team EnVyUs,Team Liquid,"['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']","['daHanG', 'mESR', 'aZK', 'rapha', 'shadder2k', 'id']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 01:00:00,Selfless Gaming,You guys get paid?,"['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']","['kSF', 'psychoWaffle', 'moffitt', 'mrSquishee', 'beasthalo', 'sPACE']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 01:00:00,Luminosity Gaming Evil,EnVision eSports,"['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']","['tseini', 'fire', 'fahzix', 'mcGravy', 'kophee', 'darksma']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 02:00:00,Splyce,Team Liquid,"['babybay', 'mykL', 'graceful', 'iRemix', 'pYYYOUR', 'dogman']","['daHanG', 'mESR', 'aZK', 'rapha', 'shadder2k', 'id']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 02:00:00,Team EnVyUs,NRG Esports,"['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']","['ajax', 'harbleu', 'numlocked', 'iddqd', 'dummy', 'ultimawep']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 02:00:00,EnVision eSports,You guys get paid?,"['tseini', 'fire', 'fahzix', 'mcGravy', 'kophee', 'darksma']","['kSF', 'psychoWaffle', 'moffitt', 'mrSquishee', 'beasthalo', 'sPACE']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 19:00:00,Rogue,Splyce,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['babybay', 'mykL', 'graceful', 'iRemix', 'pYYYOUR', 'dogman']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 19:00:00,Cloud9,Selfless Gaming,"['selly', 'surefour', 'gods', 'xepheR', 'adam', 'roolf']","['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 19:00:00,Rise Nation,Team Envy,"['desro', 'midnight', 'phaz', 'spirit', 'xRetzi', 'locke']","['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 19:00:00,Immortals,Luminosity Gaming Evil,"['grimReality', 'agilities', 'hyped', 'nomy', 'aythen', 'verbo']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 20:15:00,Splyce,Selfless Gaming,"['babybay', 'mykL', 'graceful', 'iRemix', 'pYYYOUR', 'dogman']","['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']",1,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 20:15:00,Rise Nation,Luminosity Gaming Evil,"['desro', 'midnight', 'phaz', 'spirit', 'xRetzi', 'locke']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 20:15:00,Rogue,Cloud9,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['selly', 'surefour', 'gods', 'xepheR', 'adam', 'roolf']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 21:15:00,Team Envy,Immortals,"['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']","['grimReality', 'agilities', 'hyped', 'nomy', 'aythen', 'verbo']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 21:30:00,Cloud9,Luminosity Gaming Evil,"['selly', 'surefour', 'gods', 'xepheR', 'adam', 'roolf']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",1,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 22:00:00,Rogue,Team Envy,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 22:15:00,Immortals,Selfless Gaming,"['grimReality', 'agilities', 'hyped', 'nomy', 'aythen', 'verbo']","['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-23 23:15:00,Selfless Gaming,Luminosity Gaming Evil,"['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']","['jAKE', 'train', 'voll', 'super', 'rob420', 'avast']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-24 00:15:00,Team Envy,Selfless Gaming,"['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']","['sinatraa', 'dafran', 'emongg', 'kresnik', 'michael3D', 'dhaK']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-24 01:15:00,Rogue,Team Envy,"['aKm', 'soOn', 'winz', 'niCOgdh', 'uNKOE', 'knOxXx']","['taimou', 'harryHook', 'cocco', 'chipshajen', 'mickie', 'lui']",3,2,1,https://liquipedia.net/overwatch/Overwatch_Rumble/April
2017-04-24 11:00:00,WillWeed,Defuse,"['macyn', 'knellery', 'jDoggies', 'frogger', 'dalsu', 'colourhex']","['tak4n', 'neferhor', 'vitannia', 'stunner', 'swilko', 'borris']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Cybergamer_OCE_Circuit/Professional
2017-04-24 19:00:00,Element Heroes,Powned,"['lelouch', 'fakerGaming', 'adnar', 'siaid', 'nook', 'bigtorezz']","['wyalt', 'crazyEnemy', 'tsukuyomi', 'kyosuke', 'iScream', 'dragonfly']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-24 19:00:00,One Trick Ponies,CG - L.X.E,"['carnifex', 'midna', 'fighter', 'hinu', 'retz', 'miki']","['kainDB', 'kheppy', 'raziel_93', 'shOW', 'snowFox.L.X.E', 'voros']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-24 19:00:00,True eSport Aristocats,Team Forge,"['lUFT', 'najiny', 'aQualtis', 'crystalGecko', 'frankwood', 'wasylak']","['smiLe', 'sins', 'ennen', 'legol', 'astros', 'tia']",2,0,1,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-24 19:00:00,Element Academy Hurricane Sound,SelecTve,"['cookiEnomis', 'sez', 'whiteGlovez', 'shadowMaster', 'melkor', 'crazyPumos']","['kao', 'dan', 'ganghong', 'swan', 'nofe', 'renna']",0,2,2,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-24 23:30:00,Brasil Gaming House,Morre Aqui e-Sports,"['dudu', 'liko', 'murizzz', 'neil', 'alemao', 'kolero']","['matheus', 'dani', 'zugor', 'stylo', 'wookie', 'dehzinho']",2,0,1,https://liquipedia.net/overwatch/Última_Arena
2017-04-25 00:30:00,Keep Gaming,Dogma e-Sports Black,"['snow', 'wings', 'honorato', 'ole', 'prod', 'fastie']","['eXquisite', 'kurt', 'edigas', 'storm', 'rastller', 'samaael']",2,0,1,https://liquipedia.net/overwatch/Última_Arena
2017-04-25 11:00:00,Masterminds GC,Thinking,"['taki', 'hooWoo', 'kS1', 'cantuS', 'soundwaves', 'nectar']","['psycho', 'geno', 'eliaas', 'ausrhino', 'sanford', 'nomey']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Cybergamer_OCE_Circuit/Professional
2017-04-27 19:00:00,epok team,NextGaming,"['streaMiii', 'pOW3R', 'rzd', 'quBy', 'cerys', 'tyrant']","['shRP', 'petwire', 'pirez', 'zetton', 'mabbitt', 'tara']",1,2,2,https://liquipedia.net/overwatch/ESL/Italia_Championship/Summer/2017
2017-04-27 23:30:00,Hiten e-Sports,Dogma e-Sports White,"['pearlyk', 'tHZiTO7', 'pizzalover', 'negofist', 'julls', 'delevingne']","['kyo', 'henry', 'stein', 'agon', 'dazai', 'rody']",2,1,1,https://liquipedia.net/overwatch/Última_Arena
2017-04-28 00:30:00,First e-Sports,Brasil Gaming House Red,"['leo', 'kodo', 'nosfa', 'mestreak', 'soulive', 'xikon']","['txozin', 'kuryama', 'devest', 'nitro', 'phabujamra', 'winiking']",0,2,2,https://liquipedia.net/overwatch/Última_Arena
2017-04-28 10:00:00,Lunatic-Hai,Team KongDoo/Team KongDoo Panthera,"['escA', 'whoRU', 'gido', 'zunba', 'miro', 'ryujehong']","['birdring', 'rascal', 'void', 'fissure', 'wakawaka', 'luffy']",3,2,1,https://liquipedia.net/overwatch/Overwatch_APEX/Season_3
2017-04-28 11:30:00,RunAway,AF.Blue,"['haksal', 'stitch', 'mirage', 'bumper', 'kaiser', 'koX']","['arHaN', 'recry', 'dongHyun', 'mano', 'iDK', 'lucid']",0,3,2,https://liquipedia.net/overwatch/Overwatch_APEX/Season_3
2017-04-29 03:00:00,The Beginner,GameHome Tempest,"['shOta', 'liao', 'sixGrenades', 'alicia', 'maiCoLeLeLe', 'whySoEz']","['silhouette', 'goldenStick', 'sentinal', 'seaIrabi', 'gilgamesh', 'torisetsu']",3,0,1,https://liquipedia.net/overwatch/Overwatch_SEA_Tournament
2017-04-29 04:30:00,BBONG,Bazaar,"['k1nzo', 'script1', 'mnstr', 'treaty', 'saviour', 'elir']","['sADISTIC', 'nutsuruSama', 'bozz', 'headHawk', 'pannys', 'pAnDeV']",3,1,1,https://liquipedia.net/overwatch/Overwatch_SEA_Tournament
2017-04-29 06:00:00,Avalon/Tempo,CyzoneVN,"['doubted', 'jia', 'randomName69', 'amzeyy', 'superNayr', 'sindrax']","['funky', 'kJerry', 'maverick', 'pihyrm', 'kNsshi', 'simple']",0,3,2,https://liquipedia.net/overwatch/Overwatch_SEA_Tournament
2017-04-29 07:30:00,Keep Going Bois,Unestablished.Juniors,"['monz', 'gankedByMom', 'xoPSoMai', 'antMan', 'naix', 'ekawadesu69']","['uERevenant', 'yuki', 'fearLess', 'teejay', 'legend', 'rebornZ']",0,3,2,https://liquipedia.net/overwatch/Overwatch_SEA_Tournament
2017-05-01 11:00:00,WillWeed,4Legs,"['macyn', 'knellery', 'jDoggies', 'frogger', 'dalsu', 'colourhex']","['wuvo', 'tongue', 'shoyo', 'face', 'termo', 'quatz']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Cybergamer_OCE_Circuit/Professional
