date,team1,team2,team1players,team2players,winner,url
2020-09-05 21:00:00,Florida Mayhem,Los Angeles Valiant,"['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 21:00:00,Florida Mayhem,Los Angeles Valiant,"['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 21:00:00,Florida Mayhem,Los Angeles Valiant,"['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 21:00:00,Florida Mayhem,Los Angeles Valiant,"['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 21:00:00,Florida Mayhem,Los Angeles Valiant,"['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 22:00:00,Pyxis,Vlog de Egirls,"['Bethany', 'Chicagodino', 'Winter', 'Jubs', 'Jupiassu', 'Sarragirl']","['Nobreza', 'BlueDream', 'Mav', 'Chuyahiro', 'Manna', 'Jolyne']",2,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-05 22:00:00,Pyxis,Vlog de Egirls,"['Bethany', 'Chicagodino', 'Winter', 'Jubs', 'Jupiassu', 'Sarragirl']","['Nobreza', 'BlueDream', 'Mav', 'Chuyahiro', 'Manna', 'Jolyne']",2,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-05 22:00:00,Pyxis,Vlog de Egirls,"['Bethany', 'Chicagodino', 'Winter', 'Jubs', 'Jupiassu', 'Sarragirl']","['Nobreza', 'BlueDream', 'Mav', 'Chuyahiro', 'Manna', 'Jolyne']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-05 23:00:00,Bunny Brawlers,Valkírias,"['Taeyeon', 'Effy', 'Fennec', 'Kaileena', 'Kalissah', 'Valkyrie']","['Gnomiss', 'Hightrixxx', 'EmptyDark', 'Alcanizv', 'Xulha', 'Kapaes']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-05 23:00:00,Bunny Brawlers,Valkírias,"['Taeyeon', 'Effy', 'Fennec', 'Kaileena', 'Kalissah', 'Valkyrie']","['Gnomiss', 'Hightrixxx', 'EmptyDark', 'Alcanizv', 'Xulha', 'Kapaes']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-05 23:00:00,Bunny Brawlers,Valkírias,"['Taeyeon', 'Effy', 'Fennec', 'Kaileena', 'Kalissah', 'Valkyrie']","['Gnomiss', 'Hightrixxx', 'EmptyDark', 'Alcanizv', 'Xulha', 'Kapaes']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-05 23:00:00,San Francisco Shock,Washington Justice,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 23:00:00,San Francisco Shock,Washington Justice,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 23:00:00,San Francisco Shock,Washington Justice,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 23:00:00,San Francisco Shock,Washington Justice,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-05 23:00:00,San Francisco Shock,Washington Justice,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 00:00:00,Naughty Cats,Lilithz Esports,"['MSColares', 'Meligrey', 'Mimicos', 'Overdrive', 'Malice', 'Myla']","['Salem', 'Kurocchin', 'Karma', 'Lucy', 'Jackiee', 'Meikan']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 00:00:00,Naughty Cats,Lilithz Esports,"['MSColares', 'Meligrey', 'Mimicos', 'Overdrive', 'Malice', 'Myla']","['Salem', 'Kurocchin', 'Karma', 'Lucy', 'Jackiee', 'Meikan']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 00:00:00,Naughty Cats,Lilithz Esports,"['MSColares', 'Meligrey', 'Mimicos', 'Overdrive', 'Malice', 'Myla']","['Salem', 'Kurocchin', 'Karma', 'Lucy', 'Jackiee', 'Meikan']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 01:00:00,Paris Eternal,Atlanta Reign,"['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 01:00:00,Paris Eternal,Atlanta Reign,"['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 01:00:00,Paris Eternal,Atlanta Reign,"['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 01:00:00,Paris Eternal,Atlanta Reign,"['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 01:00:00,Paris Eternal,Atlanta Reign,"['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 09:00:00,Shanghai Dragons,New York Excelsior,"['Diya', 'diem', 'DDing', 'Fleta', 'LIP', 'Geguri']","['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 09:00:00,Shanghai Dragons,New York Excelsior,"['Diya', 'diem', 'DDing', 'Fleta', 'LIP', 'Geguri']","['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']",draw,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 09:00:00,Shanghai Dragons,New York Excelsior,"['Diya', 'diem', 'DDing', 'Fleta', 'LIP', 'Geguri']","['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 09:00:00,Shanghai Dragons,New York Excelsior,"['Diya', 'diem', 'DDing', 'Fleta', 'LIP', 'Geguri']","['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 09:00:00,Shanghai Dragons,New York Excelsior,"['Diya', 'diem', 'DDing', 'Fleta', 'LIP', 'Geguri']","['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 11:00:00,Guangzhou Charge,Seoul Dynasty,"['Eileen', 'Happy', 'nero', 'Krystal', 'Rio', 'Cr0ng']","['FITS', 'ILLICIT', 'Profit', 'Michelle', 'Marve1', 'Gesture']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 11:00:00,Guangzhou Charge,Seoul Dynasty,"['Eileen', 'Happy', 'nero', 'Krystal', 'Rio', 'Cr0ng']","['FITS', 'ILLICIT', 'Profit', 'Michelle', 'Marve1', 'Gesture']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 11:00:00,Guangzhou Charge,Seoul Dynasty,"['Eileen', 'Happy', 'nero', 'Krystal', 'Rio', 'Cr0ng']","['FITS', 'ILLICIT', 'Profit', 'Michelle', 'Marve1', 'Gesture']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-06 14:00:00,HSL Esports,Grow uP Esports,"['ADM', 'Vendetta', 'TAP', 'SirGibson', 'Snappe', 'Barotz']","['Choose', 'Fukurou', 'Hali', 'Olav', 'Ukiya', 'Makkarof']",1,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 14:00:00,HSL Esports,Grow uP Esports,"['ADM', 'Vendetta', 'TAP', 'SirGibson', 'Snappe', 'Barotz']","['Choose', 'Fukurou', 'Hali', 'Olav', 'Ukiya', 'Makkarof']",1,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 14:00:00,HSL Esports,Grow uP Esports,"['ADM', 'Vendetta', 'TAP', 'SirGibson', 'Snappe', 'Barotz']","['Choose', 'Fukurou', 'Hali', 'Olav', 'Ukiya', 'Makkarof']",1,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 14:00:00,LED Microwave,Samsung Morning Stars,"['KleinAREX', 'Dande', 'theray1', 'AcariGrey', 'Nooodls', 'i s o l a t e d']","['FaKeLioN', 'Explorer', 'Cucubau', 'Shikaaree', 'Akaya', 'Adnar']",1,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 14:00:00,LED Microwave,Samsung Morning Stars,"['KleinAREX', 'Dande', 'theray1', 'AcariGrey', 'Nooodls', 'i s o l a t e d']","['FaKeLioN', 'Explorer', 'Cucubau', 'Shikaaree', 'Akaya', 'Adnar']",2,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 14:00:00,LED Microwave,Samsung Morning Stars,"['KleinAREX', 'Dande', 'theray1', 'AcariGrey', 'Nooodls', 'i s o l a t e d']","['FaKeLioN', 'Explorer', 'Cucubau', 'Shikaaree', 'Akaya', 'Adnar']",2,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 14:00:00,LED Microwave,Samsung Morning Stars,"['KleinAREX', 'Dande', 'theray1', 'AcariGrey', 'Nooodls', 'i s o l a t e d']","['FaKeLioN', 'Explorer', 'Cucubau', 'Shikaaree', 'Akaya', 'Adnar']",2,https%3A%2F%2Fliquipedia.net%2FEBC%2F2020%2FEMEA%2FRegionals%2FMediterranean
2020-09-06 19:00:00,Los Angeles Gladiators,Florida Mayhem,"['birdring', 'MirroR', 'Jaru', 'kevster', 'SPACE', 'OGE']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 19:00:00,Los Angeles Gladiators,Florida Mayhem,"['birdring', 'MirroR', 'Jaru', 'kevster', 'SPACE', 'OGE']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 19:00:00,Los Angeles Gladiators,Florida Mayhem,"['birdring', 'MirroR', 'Jaru', 'kevster', 'SPACE', 'OGE']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",draw,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 19:00:00,Los Angeles Gladiators,Florida Mayhem,"['birdring', 'MirroR', 'Jaru', 'kevster', 'SPACE', 'OGE']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 21:00:00,Washington Justice,Paris Eternal,"['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']","['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 21:00:00,Washington Justice,Paris Eternal,"['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']","['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 21:00:00,Washington Justice,Paris Eternal,"['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']","['SoOn', 'Sp9rk1e', 'NiCOgdh', 'Xzi', 'BenBest', 'NoSmite']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 22:00:00,Vlog de Egirls,Bunny Brawlers,"['Nobreza', 'BlueDream', 'Mav', 'Chuyahiro', 'Manna', 'Jolyne']","['Taeyeon', 'Effy', 'Fennec', 'Kaileena', 'Kalissah', 'Valkyrie']",2,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 22:00:00,Vlog de Egirls,Bunny Brawlers,"['Nobreza', 'BlueDream', 'Mav', 'Chuyahiro', 'Manna', 'Jolyne']","['Taeyeon', 'Effy', 'Fennec', 'Kaileena', 'Kalissah', 'Valkyrie']",2,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 22:00:00,Vlog de Egirls,Bunny Brawlers,"['Nobreza', 'BlueDream', 'Mav', 'Chuyahiro', 'Manna', 'Jolyne']","['Taeyeon', 'Effy', 'Fennec', 'Kaileena', 'Kalissah', 'Valkyrie']",2,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 23:00:00,Paltawatch,Pyxis,"['Naru9fps', 'Mochaoverbuf', 'Farandulerah', 'whitenoise', 'Aldvnx', 'Flors']","['Bethany', 'Chicagodino', 'Winter', 'Jubs', 'Jupiassu', 'Sarragirl']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 23:00:00,Paltawatch,Pyxis,"['Naru9fps', 'Mochaoverbuf', 'Farandulerah', 'whitenoise', 'Aldvnx', 'Flors']","['Bethany', 'Chicagodino', 'Winter', 'Jubs', 'Jupiassu', 'Sarragirl']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 23:00:00,Paltawatch,Pyxis,"['Naru9fps', 'Mochaoverbuf', 'Farandulerah', 'whitenoise', 'Aldvnx', 'Flors']","['Bethany', 'Chicagodino', 'Winter', 'Jubs', 'Jupiassu', 'Sarragirl']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-06 23:00:00,Philadelphia Fusion,Los Angeles Valiant,"['Carpe', 'Eqo', 'Ivy', 'ChipSa', 'Heesu', 'Poko']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 23:00:00,Philadelphia Fusion,Los Angeles Valiant,"['Carpe', 'Eqo', 'Ivy', 'ChipSa', 'Heesu', 'Poko']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-06 23:00:00,Philadelphia Fusion,Los Angeles Valiant,"['Carpe', 'Eqo', 'Ivy', 'ChipSa', 'Heesu', 'Poko']","['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-07 00:00:00,Pink Maidens,Black Crows,"['Madeusa', 'Birilbifull', 'Venus', 'Valkyrie', 'Firehawk', 'Kurokinne']","['Hikarimay', 'Pingugodo', 'Berserk', 'Samus', 'Nihaxy', 'Zmorningstar']",draw,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-07 00:00:00,Pink Maidens,Black Crows,"['Madeusa', 'Birilbifull', 'Venus', 'Valkyrie', 'Firehawk', 'Kurokinne']","['Hikarimay', 'Pingugodo', 'Berserk', 'Samus', 'Nihaxy', 'Zmorningstar']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-07 00:00:00,Pink Maidens,Black Crows,"['Madeusa', 'Birilbifull', 'Venus', 'Valkyrie', 'Firehawk', 'Kurokinne']","['Hikarimay', 'Pingugodo', 'Berserk', 'Samus', 'Nihaxy', 'Zmorningstar']",1,https%3A%2F%2Fliquipedia.net%2FGo_Higher_Tournament
2020-09-07 01:00:00,San Francisco Shock,Atlanta Reign,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-07 01:00:00,San Francisco Shock,Atlanta Reign,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-07 01:00:00,San Francisco Shock,Atlanta Reign,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-07 01:00:00,San Francisco Shock,Atlanta Reign,"['Striker', 'ANS', 'Rascal', 'Ta1yo', 'super', 'ChoiHyoBin']","['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-10 06:00:00,Team Cat,恋爱小行星,"['Gwangboong', 'Liu_Nian', 'Huang_Yulong', 'Ritz', 'Zhan_Xiaozhuang', 'Ho1']","['Payne', 'The4th', 'DING', 'daidai', 'Madness', 'TamakiAko']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-10 06:00:00,Team Cat,恋爱小行星,"['Gwangboong', 'Liu_Nian', 'Huang_Yulong', 'Ritz', 'Zhan_Xiaozhuang', 'Ho1']","['Payne', 'The4th', 'DING', 'daidai', 'Madness', 'TamakiAko']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-10 06:00:00,Team Cat,恋爱小行星,"['Gwangboong', 'Liu_Nian', 'Huang_Yulong', 'Ritz', 'Zhan_Xiaozhuang', 'Ho1']","['Payne', 'The4th', 'DING', 'daidai', 'Madness', 'TamakiAko']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-10 08:00:00,Romantic House,Lucky Future,"['UnNatural', 'K1kko', 'ETIK', 'Hare', 'StarLord', 'overu']","['Flicker', 'k1tten', 'Leyi', 'Meka', 'xiaobendan', 'Angel']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-10 08:00:00,Romantic House,Lucky Future,"['UnNatural', 'K1kko', 'ETIK', 'Hare', 'StarLord', 'overu']","['Flicker', 'k1tten', 'Leyi', 'Meka', 'xiaobendan', 'Angel']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-10 08:00:00,Romantic House,Lucky Future,"['UnNatural', 'K1kko', 'ETIK', 'Hare', 'StarLord', 'overu']","['Flicker', 'k1tten', 'Leyi', 'Meka', 'xiaobendan', 'Angel']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-11 06:00:00,Rising Stella Gaming,Lucky Future,"['Enr1k', 'Hater', 'Quokka', 'Step', 'CiCi', 'FollowMe']","['Flicker', 'k1tten', 'Leyi', 'Meka', 'xiaobendan', 'Angel']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-11 06:00:00,Rising Stella Gaming,Lucky Future,"['Enr1k', 'Hater', 'Quokka', 'Step', 'CiCi', 'FollowMe']","['Flicker', 'k1tten', 'Leyi', 'Meka', 'xiaobendan', 'Angel']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-11 06:00:00,Rising Stella Gaming,Lucky Future,"['Enr1k', 'Hater', 'Quokka', 'Step', 'CiCi', 'FollowMe']","['Flicker', 'k1tten', 'Leyi', 'Meka', 'xiaobendan', 'Angel']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_2%2FChina%2FTrials%2FWeek_3
2020-09-11 19:00:00,Atlanta Reign,Florida Mayhem,"['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-11 19:00:00,Atlanta Reign,Florida Mayhem,"['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-11 19:00:00,Atlanta Reign,Florida Mayhem,"['ErsTer', 'Edison', 'SharP', 'Saucy', 'Gator', 'Pokpo']","['Sayaplayer', 'BQB', 'Yaki', 'Fate', 'Gargoyle', 'Karayan']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-11 21:00:00,Los Angeles Valiant,Washington Justice,"['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-11 21:00:00,Los Angeles Valiant,Washington Justice,"['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-11 21:00:00,Los Angeles Valiant,Washington Justice,"['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-11 21:00:00,Los Angeles Valiant,Washington Justice,"['KSF', 'Shax', 'Apply', 'KSP', 'McGravy', 'Dreamer']","['TTuba', 'Stitch', 'Decay', 'rOar', 'JJANU', 'ArK']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FNorth_America
2020-09-12 09:00:00,New York Excelsior,Guangzhou Charge,"['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']","['Eileen', 'Happy', 'nero', 'Krystal', 'Rio', 'Cr0ng']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-12 09:00:00,New York Excelsior,Guangzhou Charge,"['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']","['Eileen', 'Happy', 'nero', 'Krystal', 'Rio', 'Cr0ng']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
2020-09-12 09:00:00,New York Excelsior,Guangzhou Charge,"['Saebyeolbe', 'Libero', 'Nenne', 'WhoRU', 'Haksal', 'Mano']","['Eileen', 'Happy', 'nero', 'Krystal', 'Rio', 'Cr0ng']",draw,https%3A%2F%2Fliquipedia.net%2FOverwatch_League%2FSeason_3%2FPlayoffs%2FAsia
